activity_id,opportunity_id,user_id,type,subject,activity_date,outcome
c1fadf41-1907-4176-82b0-1a92fc2a1ded,dbfedb45-984f-4d75-86dd-7352091d19d6,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Game right pattern ahead compare.,2025-07-21 00:12:04.300443,Positive
1da828ed-de74-4d7e-997b-7aa9630300a4,42d85d75-610e-45f0-a926-66fd2253d0b2,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Two look listen along career.,2025-05-18 01:03:59.089476,Follow-up Scheduled
0d727c90-9490-4bd1-973a-5ccc15427662,e00bbb88-a5e6-4cfc-8057-56a023da771f,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Throughout Mr friend six including.,2025-12-18 12:18:22.636699,Negative
bb3bb6f2-58a1-4216-a822-ea5261d245d1,15e135b2-b2fb-4de5-af07-d79f561d8f11,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,LinkedIn,Federal right firm movie decade rate.,2026-01-08 07:31:20.441483,Follow-up Scheduled
82b0238c-87d5-4605-9c72-4723d9dea902,205ab94d-ddce-4a63-8566-bacfdc29d9a4,952ff225-55cf-4bb9-8fa5-a15a99370db1,Meeting,At chance subject fund heart.,2025-10-03 10:17:52.573577,Follow-up Scheduled
56ac629f-494a-43b2-9693-6654e2677657,9a4bd35c-62c9-49c1-bb5d-9201188fa431,e59b2c61-87cd-4584-a516-cf537e007e77,Call,Number hope organization ten.,2025-12-21 18:48:30.958372,Negative
6be6627e-d0d0-4b78-a70d-908928a3da78,e9f46cd7-8193-4af2-b635-c804bdf4c2ad,e3203511-a249-4e5f-bf78-c6f03e33a5e9,LinkedIn,Report even beautiful theory he.,2026-01-19 05:48:45.369855,Neutral
f45e12ba-d397-4d9d-9adf-02f2b35f98d6,1f6618cb-0e1f-4f85-88ec-dfbfe53ed8d8,459b46d9-0cd5-42f7-abf3-b24ed0094dda,LinkedIn,Democratic few born size.,2025-12-31 08:54:41.046665,Follow-up Scheduled
e3234028-af14-4eca-9ef6-146e93b2c843,73df42a7-7084-44da-86cb-da83c3b54e83,c80a00e5-95ef-44de-b514-aea8db6912a3,LinkedIn,Kitchen agent lot.,2025-09-20 22:20:36.796786,Neutral
662ed6dd-4cd7-46ea-aee4-5eba4e359e22,dab4ae0b-618d-429b-a4f9-8d23f370051e,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Task,Future low them financial.,2025-07-19 20:21:12.319393,Neutral
34959ddc-1703-4319-87df-639d28f279fc,79cbb880-b8ab-4563-8990-7c64095144f8,952ff225-55cf-4bb9-8fa5-a15a99370db1,LinkedIn,State visit quality.,2025-05-09 18:21:15.268728,Negative
699da19a-fc89-48ff-9f65-72ed786b268a,38e85fe2-ceed-4eb4-814d-bb89079d79d1,459b46d9-0cd5-42f7-abf3-b24ed0094dda,Meeting,Least require mission.,2025-03-23 19:00:49.058416,Neutral
3a77a349-17c2-482c-8343-2fbca3df9b7c,9169000f-7b29-4761-bc79-8ac84fff79cd,4ac8ece6-da0f-4857-b691-10cf6dacca56,Task,Reach organization beautiful.,2025-09-08 19:30:34.599410,Positive
d2ea67ed-1ba1-46e5-b902-1c6747e6e996,f142c12c-2440-4120-8153-8e018e683460,d5890796-ac76-468e-92d8-09fd70046c44,LinkedIn,Billion she seat.,2025-03-30 12:02:38.666594,Positive
5fcd48dc-5f7c-4c8b-b3ce-c9123100d291,f744af9e-0eaf-435a-824e-d7a1cdfb3e7d,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Meeting,Police decide customer expert.,2025-10-02 16:47:22.081714,Positive
c2b39097-ae23-43a5-8078-79a764796d1a,4a5d5713-b531-415d-a93e-bfb01071e94f,cfd43488-1975-45ad-9191-e49884bb93a3,Call,Provide evening church boy when.,2025-10-12 16:31:57.479173,Neutral
bfde3f55-4b68-4a6b-8651-d243b10de77b,501b610a-c88d-41ae-b2c4-69ae12cdc767,d5890796-ac76-468e-92d8-09fd70046c44,LinkedIn,Deal go five.,2025-05-12 23:50:26.475170,Negative
17e2e07e-0ba4-4ef3-831c-bc89cda16ae0,600e7f17-9ce3-4d54-be0a-398565c6aca6,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,Task,Off commercial find throughout.,2025-10-05 17:33:23.896490,Neutral
00979676-a1fc-419e-833d-e4614f81b87c,fa10936b-feec-4a32-9346-b09563983dd5,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Meeting,Candidate likely push.,2025-04-29 23:31:02.813798,Neutral
fad7a5cc-148e-460f-b0d9-f20fb337e0cb,aa61474e-de95-48e1-8519-63fb709ad3f2,cfd43488-1975-45ad-9191-e49884bb93a3,Call,Beat hot relate.,2026-02-10 19:41:53.108674,Neutral
72b4648b-b7c2-48e3-b7f8-16dd58f99911,4a5d5713-b531-415d-a93e-bfb01071e94f,e59b2c61-87cd-4584-a516-cf537e007e77,LinkedIn,Structure record pattern fine stage require provide.,2025-10-03 03:23:18.061122,Follow-up Scheduled
009efd9c-eaec-4940-b04c-26d3ebeca799,15e135b2-b2fb-4de5-af07-d79f561d8f11,cfd43488-1975-45ad-9191-e49884bb93a3,Email,Nothing behavior sort recognize best.,2025-07-13 15:48:23.444549,Neutral
e4f2d094-3c16-45d5-8909-ff7c19783c8f,b66b8f5a-c352-4c59-8ad9-35b90502198b,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Task,Like water century time election.,2025-08-02 00:53:50.044371,Positive
0cb48b27-60f5-4d41-ba42-6ee47b1aef6e,4a5d5713-b531-415d-a93e-bfb01071e94f,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,LinkedIn,Record professor small think.,2025-09-03 20:21:29.100666,Follow-up Scheduled
9eda00af-9102-49f3-a6d1-39cc75d14cd7,3406f2e9-7cd2-4121-b8ea-c3f06e4d865f,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,Meeting,Assume both long.,2026-01-25 04:46:17.663184,Neutral
9ddd992c-97af-4b65-852d-8e996be25fc7,9e848b1f-dbfa-4893-a1cc-2bcaf337d64a,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Email,Should page camera bill.,2026-01-14 21:27:35.785982,Negative
61cad5c3-6b02-42d9-b894-dbd1fa60c929,b349f2fb-b317-41cd-b373-96fec4e1993c,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Email,For power society.,2025-10-02 20:54:26.179171,Neutral
bce5967e-ec45-48ca-9899-d6075bd214fa,dcf0be24-1a97-43c8-aafb-0b79b178191e,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,Meeting,Opportunity draw during city lot.,2025-04-15 10:03:10.917966,Negative
d94c6450-a709-4c91-92f0-4f914f092fbe,d6fb6fbc-9aa0-4dbc-8a5d-251394dace83,459b46d9-0cd5-42f7-abf3-b24ed0094dda,Call,Sport opportunity six itself.,2026-01-03 20:30:18.045249,Negative
5c8378c7-e740-4b9f-804d-08e142d29908,4f83aeeb-49df-4c58-bc44-bdac8d0a4ccb,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Task,Reason community prove school Republican student.,2025-05-03 01:06:51.326950,Positive
6d8c76ab-7ff3-41ab-98ee-184c3b07ffcd,e3c9b5c5-7442-4b31-93db-a0bc7f2fd900,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Meeting,Leg never state computer what attorney.,2025-05-01 00:13:00.701344,Follow-up Scheduled
4bcfc76e-1907-4d90-98e8-ef734aab7eff,5a212036-b45a-40fd-86b4-d677c2ec9fc1,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Meeting,Side her management produce bed stage.,2026-02-09 08:30:33.072624,Positive
a9d0a331-e3b1-4155-a41e-ae7e504363e7,64bf5a6f-f226-497a-9301-6e0ba78b6fa3,952ff225-55cf-4bb9-8fa5-a15a99370db1,Email,Serious produce laugh.,2025-07-06 18:14:06.213983,Follow-up Scheduled
74378282-a57f-45df-8c84-30bb36f499c2,09e8242e-d03e-42f4-83a2-acdf54e721f5,e59b2c61-87cd-4584-a516-cf537e007e77,Task,Official crime race first now tree.,2025-07-11 12:36:03.147055,Follow-up Scheduled
6e64dfeb-d9b5-487e-be9c-9c14ef1bf979,b09ff02b-b0f3-456e-8d1b-7c58206d756a,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Task,Response trip wrong old particularly.,2025-09-24 17:14:26.608954,Negative
f1ad9f04-340d-42db-8324-b0103cab8306,f9a54f5d-709d-4dc1-b6db-d42022c75d58,e3203511-a249-4e5f-bf78-c6f03e33a5e9,LinkedIn,System artist too.,2026-03-10 19:21:44.520527,Negative
c6c5706b-085e-4edc-8df7-11830c1dd036,a496ecca-54af-48fb-bb9d-89d56cd7c39a,952ff225-55cf-4bb9-8fa5-a15a99370db1,LinkedIn,Reflect star grow.,2026-01-30 20:28:45.706283,Negative
a2ae7738-85a6-4d16-b874-e97f75c4791f,bd0fb6d7-a512-4560-837d-2093905ce321,e59b2c61-87cd-4584-a516-cf537e007e77,Meeting,Dog reduce hour.,2025-07-16 11:36:54.524027,Follow-up Scheduled
df067bc2-0253-473d-bdfb-2e68cd48630b,92801d7a-fa0b-4026-bfea-b7e0926d2442,952ff225-55cf-4bb9-8fa5-a15a99370db1,Email,Image itself deep community cause.,2025-10-11 03:40:47.129928,Positive
6ef0d26c-0eb4-48a2-8d21-5f15b867fe34,64bcc137-5321-4f52-805c-2f65a4758cf9,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Meeting,Style child young prove care.,2025-04-17 11:53:44.471798,Neutral
ddabfd3a-2f47-4d53-b758-18cb9a53fa1a,e00bbb88-a5e6-4cfc-8057-56a023da771f,c80a00e5-95ef-44de-b514-aea8db6912a3,Meeting,Century those price.,2026-03-13 09:23:04.535875,Positive
0ae35657-c128-470f-b092-55c39629ada3,e13be9b9-60c1-4714-8d81-acc858b7af4c,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Meeting,Be politics indeed.,2025-09-04 20:25:30.854658,Follow-up Scheduled
835820ed-d9ed-41bd-8789-fbb151fb75c2,c026b03e-4c89-4884-af03-6829208f3149,4ac8ece6-da0f-4857-b691-10cf6dacca56,Email,Us perhaps lawyer interest star his.,2025-06-12 17:46:41.566701,Negative
9d1d316c-0a45-4b5b-b4c7-dbda867a74db,44e73124-4213-4e61-9ad2-a296de2c2787,c80a00e5-95ef-44de-b514-aea8db6912a3,Call,Painting official suggest door maybe.,2025-08-19 08:17:35.424634,Positive
5127dfe8-000d-4740-8b43-17cf10356350,f713d066-4c29-4128-9cfb-cbba251c0135,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,Call,Office almost also low happy oil.,2026-03-08 13:20:59.267090,Negative
17eafc9f-a0be-4f6b-aad7-8d91eed4a0fe,193183ee-aa23-43e6-9855-bcf4220286f9,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,Meeting,Center rule worker.,2026-03-16 13:35:18.304333,Positive
2997f7a9-46ed-4447-9c68-f5e4df1aa177,e13be9b9-60c1-4714-8d81-acc858b7af4c,4ac8ece6-da0f-4857-b691-10cf6dacca56,Task,Let back three because.,2025-09-10 20:23:04.541391,Positive
1b8917e5-8bef-425d-8ba6-38d653baafb7,54caf866-e6cd-4361-9406-d8faeab0ba36,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Range much often.,2025-11-01 04:44:28.477363,Negative
f896cc36-b5b3-4ae7-bfc3-79d5a16524d3,d70f531d-890b-49ca-a397-b8a075b28402,459b46d9-0cd5-42f7-abf3-b24ed0094dda,LinkedIn,Movement action law town off.,2025-07-21 08:57:34.435228,Neutral
74bcfc30-13fa-4316-8fca-4bb117e820ff,0f7ba2b3-8dc4-4fb8-83bc-5fe41df6d89c,4ac8ece6-da0f-4857-b691-10cf6dacca56,LinkedIn,Whether sometimes eye along type.,2025-12-21 00:16:10.693103,Negative
3bd7b8a1-8099-4054-aaaf-c91f0e4e606c,8462efc9-d500-4dfc-84ea-cfd836d2bbdb,e3203511-a249-4e5f-bf78-c6f03e33a5e9,LinkedIn,Employee picture official of prevent factor.,2025-12-16 14:41:03.425525,Positive
4c200108-0e86-4ed3-b66b-0387ff93055b,459dc0bb-a10f-4ce7-addd-0a64f37f4d14,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Email,Expert bar measure.,2026-01-27 06:33:08.163705,Neutral
77c4dd7c-1304-4c85-b619-828a8622369e,44e73124-4213-4e61-9ad2-a296de2c2787,952ff225-55cf-4bb9-8fa5-a15a99370db1,Meeting,Edge past every either.,2025-12-18 02:10:39.449012,Positive
86d5c271-fceb-4b2d-9173-2f359d7feff8,3cad7eb4-a4b7-490f-b19b-1af529e46e69,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,Email,Company option character land space end.,2025-12-03 05:48:42.649210,Follow-up Scheduled
ec958461-2a4a-4929-91bb-0027d6f88359,80eabd66-7f36-44e2-85e2-f3b1be4dc38b,c80a00e5-95ef-44de-b514-aea8db6912a3,Email,Congress month almost worker whose other.,2026-01-16 10:01:15.004552,Positive
4fdefbf4-28b7-4882-8d7f-2033fe497fed,8952dfb8-174a-4447-a9ba-f8a568611144,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Call,Sell include himself produce rise cold.,2025-10-19 07:28:12.548976,Follow-up Scheduled
138dfad6-db43-4573-a0d2-96cd5874c215,80294093-0cf3-4733-8ec3-badd89c7f132,e59b2c61-87cd-4584-a516-cf537e007e77,Meeting,Approach enough standard apply less.,2025-09-12 05:31:20.679065,Follow-up Scheduled
51a17681-ae45-489a-9f72-139142b88c77,ecbdd74f-19c4-4278-bb2a-fbd211e6420f,e59b2c61-87cd-4584-a516-cf537e007e77,Call,Second sell mouth here relationship listen.,2025-05-14 07:20:09.895910,Negative
f4fbc746-1c73-42c1-b0fa-44a2f51b092d,2449145d-d52b-4d80-9400-0d7c371cea0f,4ac8ece6-da0f-4857-b691-10cf6dacca56,LinkedIn,Activity until large question which.,2025-11-26 16:55:02.464160,Positive
7c136c6f-bbc5-4b47-9711-e2b415f4dc7f,a18256f7-ac74-4fc4-bddc-96fd7dca9b54,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Best most government.,2026-01-24 15:23:11.169564,Neutral
75ceb994-94f2-4fb0-a566-dce8057d87d2,11b39f95-d55d-45de-a58a-1d0ed4f3d30c,4ac8ece6-da0f-4857-b691-10cf6dacca56,Task,Truth teach friend environment better pressure.,2025-08-12 03:44:51.056169,Negative
02ec2b75-9227-4d73-9a0f-78c69299ac92,8462efc9-d500-4dfc-84ea-cfd836d2bbdb,c80a00e5-95ef-44de-b514-aea8db6912a3,Meeting,Same open crime front.,2025-11-29 09:48:05.991764,Neutral
31136891-a299-4f50-b3db-d3031b2c8dfd,987f3f83-8177-46c4-acb6-e1eedaf0426e,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Finish action across attack.,2025-08-19 11:53:43.758355,Neutral
c810c023-a728-48e2-8063-30ee11c94d23,dcdd77ed-0620-4d40-84e3-5898ce7fd290,d5890796-ac76-468e-92d8-09fd70046c44,Task,Billion land detail exist cover agency.,2025-04-24 20:55:21.781782,Positive
2638eacd-a238-425b-a177-9b66c502cf69,fbbcd26f-930f-45ca-9e2f-fffbb6dd4eda,d5890796-ac76-468e-92d8-09fd70046c44,Call,Prevent structure wear point remain build.,2026-01-29 02:20:31.992220,Negative
1b6c3ae8-d883-43be-8040-237a6ff8bebe,c8be7188-8419-4315-86b1-636308ba4580,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Call,Heavy shake possible.,2026-01-09 15:38:47.433053,Positive
b697f2fc-90d1-41a3-a96f-874824c14088,affc8d22-783a-423f-ac69-5432a18107ef,459b46d9-0cd5-42f7-abf3-b24ed0094dda,LinkedIn,To receive education level.,2026-02-27 05:20:05.112571,Negative
72cf1ef7-fc67-4173-8744-3450bf5d2579,a1aa39b5-56c3-4691-a899-2b5fc333c695,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Two everybody interview tough show.,2025-07-18 09:52:13.681871,Negative
f53ad39a-69d8-41ee-bb91-46381bab1243,9a4bd35c-62c9-49c1-bb5d-9201188fa431,d5890796-ac76-468e-92d8-09fd70046c44,LinkedIn,Sit everyone artist home.,2026-03-21 01:19:16.569327,Neutral
d6219028-5228-4644-8998-86bf86d96b52,2dd054bc-428e-41b9-98df-b5d6f50a64c9,459b46d9-0cd5-42f7-abf3-b24ed0094dda,Call,Western enough key man.,2026-02-24 10:45:07.666534,Negative
64874d4c-f8b5-4342-bc49-bbe0bcc7c8fd,0fa7bc5f-518d-4231-8317-202e3a27f896,952ff225-55cf-4bb9-8fa5-a15a99370db1,LinkedIn,Hotel population board music issue pass.,2025-04-30 02:20:49.103975,Negative
0aa73da6-b2f3-46f9-8efb-69c18d5279d3,0fa7bc5f-518d-4231-8317-202e3a27f896,d5890796-ac76-468e-92d8-09fd70046c44,LinkedIn,Resource billion authority number economy.,2025-09-01 03:28:57.212294,Negative
ac5d66cb-1e33-4c09-ab99-2616c911939c,3791c924-7acc-48a3-b0ae-8fa196062b49,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,LinkedIn,Chance policy usually professor entire record.,2026-02-15 16:38:51.999745,Negative
9c914d0b-d6e1-4aa6-9e8c-6abb04a38b26,65b120e0-86b8-4b73-a0db-e3c351cd8c29,e59b2c61-87cd-4584-a516-cf537e007e77,LinkedIn,About remain side long identify road.,2026-01-12 23:12:03.371515,Positive
47dd9c87-f67f-4c71-9dda-cdf41ec62e17,01786235-276b-4528-b760-900c2ecbb16c,c80a00e5-95ef-44de-b514-aea8db6912a3,Call,Music about west.,2026-01-15 01:10:28.494409,Positive
9004c783-6f2c-42a0-86b7-9bd02b43ca33,e21cb119-4676-4e3e-85cd-3a2e24fd33aa,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Task,Building movement yard four field area.,2026-03-21 10:35:19.271511,Neutral
2e410b18-96e9-4b83-9e72-397790fdf15c,ef631dc9-56b4-41c0-b76f-3751f9301004,d5890796-ac76-468e-92d8-09fd70046c44,Call,Half table future.,2026-01-23 12:35:00.273032,Negative
830b0a6e-9ed0-4e80-98d2-4eaff8cbb370,205ab94d-ddce-4a63-8566-bacfdc29d9a4,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Call,Possible computer always his.,2025-05-31 01:16:31.324170,Positive
c2cde3f8-cf6a-44f3-9292-2ab337866533,3487c49f-f38d-49a9-b632-8c76ab95d104,952ff225-55cf-4bb9-8fa5-a15a99370db1,LinkedIn,To piece grow be plan.,2025-12-15 20:39:46.118228,Negative
7fe3a3d1-974a-4966-8cc2-c5bfbcd15987,7f5846bb-c717-4015-8d0d-cbf88afe4acd,cfd43488-1975-45ad-9191-e49884bb93a3,Email,Along agent you.,2025-06-17 09:29:27.329386,Neutral
7a54ef64-062b-492d-98d9-94a418ffafd0,3406f2e9-7cd2-4121-b8ea-c3f06e4d865f,4ac8ece6-da0f-4857-b691-10cf6dacca56,Call,As music film move strong.,2025-09-02 09:30:26.140512,Follow-up Scheduled
9b5622a4-8547-4537-a153-0080c1abdafb,0006ce3f-932c-4095-addc-b72e74e8d9c1,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Task,Already argue skin.,2025-04-06 22:17:21.929155,Follow-up Scheduled
6a660124-a5f5-43db-a97b-1196aa640905,d4d16b10-c6e7-43b4-afe9-2872df2f2eba,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Call,Deep president mission.,2026-02-28 15:35:20.307165,Negative
a559999e-61d9-4036-ade7-ca23cc68817f,5f20ac73-adcc-4836-8ae2-2d80db83f6ee,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,Task,Chance often under already center president.,2025-09-10 09:35:08.645219,Positive
b1079660-fd27-4f23-bc8d-44c076baa18a,80eabd66-7f36-44e2-85e2-f3b1be4dc38b,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Call,Animal red candidate common anyone film.,2026-01-06 04:20:44.993286,Negative
0c3a6b39-1e44-482c-9c28-983745c0ec94,d70f531d-890b-49ca-a397-b8a075b28402,e59b2c61-87cd-4584-a516-cf537e007e77,Call,Particularly structure ask stage box.,2025-10-25 14:24:59.963437,Follow-up Scheduled
85678c93-42d6-45ed-898d-3b143ff66018,1e43b2d4-5043-4dae-8660-bc9dcd8089d8,c80a00e5-95ef-44de-b514-aea8db6912a3,Task,Determine source international specific word question.,2025-07-18 17:09:11.435481,Negative
05c92413-ca09-44b5-9bc1-f22849da66e1,9a4bd35c-62c9-49c1-bb5d-9201188fa431,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Email,National focus who degree animal community.,2025-04-14 09:10:31.418108,Follow-up Scheduled
59e0f978-c981-47bd-ab55-f8119955ee4e,89541b34-a326-4767-b50e-863409b91424,e3203511-a249-4e5f-bf78-c6f03e33a5e9,LinkedIn,Center indeed recent network.,2025-08-29 12:11:11.062235,Positive
cd475954-90ac-4906-986a-a1ee48c967d9,a5e70c51-5dcb-4b13-9b0b-9ea0cffc0410,e59b2c61-87cd-4584-a516-cf537e007e77,Task,American beyond suggest partner sing administration.,2025-09-16 03:37:39.043595,Follow-up Scheduled
1527b90a-5e07-401b-bcf6-98a1c475ea0c,deddb465-5bee-454d-8ba2-49ead95bb264,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Account unit religious.,2025-10-25 03:29:12.380175,Follow-up Scheduled
ca188fef-1a4f-447a-aed5-6a4095a104b9,a18256f7-ac74-4fc4-bddc-96fd7dca9b54,459b46d9-0cd5-42f7-abf3-b24ed0094dda,Task,Indicate southern significant realize.,2025-06-05 14:08:18.591736,Positive
8b3048a5-9ce2-4583-bc9c-aee741da812c,e00bbb88-a5e6-4cfc-8057-56a023da771f,d5890796-ac76-468e-92d8-09fd70046c44,Task,Mission include visit particular.,2025-04-05 00:45:57.654385,Follow-up Scheduled
15d43c13-d485-4818-b387-4fa7ef8dbfce,942f00ee-352d-4ab2-9b1d-6ddd6e91d234,d5890796-ac76-468e-92d8-09fd70046c44,Task,Response partner because step.,2025-07-10 07:13:56.518016,Negative
8857b445-f251-4f46-bc06-818da6282a50,aa2f9e79-b5f3-4436-bc07-8d229aef1311,d5890796-ac76-468e-92d8-09fd70046c44,LinkedIn,Above dog brother morning believe.,2025-08-01 11:19:38.927102,Positive
1a52eb75-d624-4f45-b823-a676b38f7abd,3510a556-bad2-4c1e-a4a3-99e69402180f,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Task,Medical less phone decade apply both.,2025-05-15 18:59:29.634277,Follow-up Scheduled
19dfc80f-6f4f-4a76-8e3e-b0e02c81efeb,1a19b71d-8234-44cd-bba4-22bcc09f9722,459b46d9-0cd5-42f7-abf3-b24ed0094dda,Email,Marriage civil two approach hair decide.,2025-06-22 02:32:23.457759,Negative
0fbec211-ad2a-481a-abd3-5d55fdc38ab0,34a9f879-610f-4e34-9a3e-b6463488e38e,459b46d9-0cd5-42f7-abf3-b24ed0094dda,Call,Source serve analysis science understand compare.,2026-01-03 04:25:19.244713,Follow-up Scheduled
8811b438-8a42-4346-9d19-ec85dafa972d,64bcc137-5321-4f52-805c-2f65a4758cf9,c80a00e5-95ef-44de-b514-aea8db6912a3,Task,Method audience dog know often industry.,2025-12-20 03:46:14.450046,Positive
fbfdbbee-5c75-4931-9872-1b0114a26f6c,050881ad-6d76-4f33-9df3-f5b741bcbe39,4ac8ece6-da0f-4857-b691-10cf6dacca56,LinkedIn,Discover body direction down include.,2025-06-03 07:45:08.379547,Negative
8f63ccd3-7cea-4fe0-92df-8106ba4f4115,1bcf2d8a-837a-48d9-bc52-a55b80393876,e59b2c61-87cd-4584-a516-cf537e007e77,Meeting,Available one approach job.,2025-06-09 05:50:21.952334,Neutral
dd34c382-238f-4edf-97b5-e67eab917622,b286a352-5e8d-4429-a9cc-0680e4accac6,e59b2c61-87cd-4584-a516-cf537e007e77,Email,Lawyer hold carry rest place wish.,2025-06-04 03:31:10.696327,Positive
9835b405-9b2b-4d15-b723-89ff2fbbf43f,2d278840-8c36-45f0-97e9-7f0d6dcffead,c80a00e5-95ef-44de-b514-aea8db6912a3,Email,Allow notice exactly.,2025-05-01 20:56:40.917592,Follow-up Scheduled
a5467877-8e3f-482f-ad37-3f2800ae2231,8282e890-337f-4934-8842-5ff3632d8943,952ff225-55cf-4bb9-8fa5-a15a99370db1,Call,Learn commercial gas though page.,2026-01-04 15:58:00.134804,Follow-up Scheduled
0f52e440-480c-496f-8fc1-8de847298b84,e9f46cd7-8193-4af2-b635-c804bdf4c2ad,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Email,Town official need discover in miss.,2026-01-31 04:49:02.899262,Negative
0a99f76d-e374-4921-8efa-e4a62f3132fe,66a162a7-4222-4d62-be00-1589a79970f4,952ff225-55cf-4bb9-8fa5-a15a99370db1,Call,Option student evidence role.,2025-12-16 04:09:16.906003,Negative
219726af-cdd1-4341-9de1-35ec6c32d7c7,c026b03e-4c89-4884-af03-6829208f3149,d3b6c0c8-89c5-44d9-8eb3-8f1e65e3a809,Email,Easy its develop until.,2026-03-02 21:36:30.743469,Follow-up Scheduled
82670fc1-d251-47d8-9c7d-2a261cf8d031,fbadd433-9953-40d5-b27d-67f51b72a5ba,d5890796-ac76-468e-92d8-09fd70046c44,Task,Together individual analysis yard safe mean.,2025-08-24 18:33:03.153068,Neutral
9bab4958-5e0d-47b2-b113-fccb0a3767e3,5a456568-b96a-4c2c-a3b6-816d44f7bc73,e59b2c61-87cd-4584-a516-cf537e007e77,Call,Look something start laugh drive.,2025-10-12 06:33:00.759362,Negative
24862f72-2946-490c-b837-9005d55c2af7,016c543b-ac81-4045-94f9-78813f516682,952ff225-55cf-4bb9-8fa5-a15a99370db1,Meeting,Really image design.,2025-07-31 04:41:08.477302,Positive
8f90d9d7-7636-4c7d-975c-499d5a94355a,a664fdc8-c47f-42ef-96b9-43a39a6ec1d1,4ac8ece6-da0f-4857-b691-10cf6dacca56,Task,Positive before look fight.,2025-12-04 03:59:09.052544,Positive
b081da02-d523-4402-89f4-7ae3ef29ba99,80db36a7-9e80-4104-acc5-9764b725ec09,cfd43488-1975-45ad-9191-e49884bb93a3,Call,Section agency lawyer sign them if.,2026-01-04 18:41:57.876784,Follow-up Scheduled
d252e8c5-7350-4d02-bd44-4639823f6f4b,1bcf2d8a-837a-48d9-bc52-a55b80393876,e3203511-a249-4e5f-bf78-c6f03e33a5e9,Task,Phone region ability physical his.,2025-11-29 13:56:30.545417,Positive
6815ad29-a659-4bd6-89b9-e6b6ff8f3a83,cc308a85-fa3d-413e-9151-150db0eb4ec8,cfd43488-1975-45ad-9191-e49884bb93a3,LinkedIn,Allow international especially watch my some.,2026-01-03 23:42:18.574894,Neutral
79bf8bfd-e845-47c7-90e9-d7f329708e84,cdd59db4-6dda-4cf2-ad4d-a5018227dc00,cfd43488-1975-45ad-9191-e49884bb93a3,Email,Per friend usually.,2025-09-26 07:02:38.227975,Negative
765ce7cd-9a71-4a47-bf53-7d638e76ef76,5a212036-b45a-40fd-86b4-d677c2ec9fc1,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,Meeting,Thousand book half people half.,2025-05-25 07:20:22.171767,Positive
fda5a569-93d0-4f1f-80bc-78cfbbdeb79a,c026b03e-4c89-4884-af03-6829208f3149,29cfe3cb-f9b3-48a8-977d-1e56261b4f7d,LinkedIn,Relate night similar catch friend much.,2025-11-14 08:18:08.453416,Neutral
d26fcdfd-b023-4d77-b406-1fb7059d436e,54caf866-e6cd-4361-9406-d8faeab0ba36,e59b2c61-87cd-4584-a516-cf537e007e77,Email,That reflect send set fly today.,2025-09-22 05:07:33.441754,Positive
